x,y,z
"0,8087811842","0,3860412093","-0,2230876892"
"0,8340191415","0,4313116825","-0,180120167"
"0,8568620461","0,4788334924","-0,1323696694"
"0,87690824","0,5287778935","-0,07977972682"
"0,8937560653","0,5813161406","-0,02229386966"
"0,9069801594","0,6362837795","0,0398076685"
"0,9159451557","0,6941823644","0,1070407042"
"0,9199975803","0,7547341331","0,1791126664"
"0,9184959434","0,8173115657","0,2553607105"
"0,910798755","0,8812871425","0,335121992"
"0,8962645252","0,9460333436","0,4177336664"
"0,8745151344","1,010833155","0,5024037931"
"0,844698075","1,07472202","0,5881657478"
"0,8058433564","1,136319757","0,6736579504"
"0,7582049248","1,193858959","0,7569478646"
"0,702036726","1,245572222","0,836102954"
"0,6375927061","1,289692139","0,9091906822"
"0,5651268111","1,324451307","0,9742785128"
"0,4853274073","1,34840555","1,029728475"
"0,3993397657","1,359101619","1,072794429"
"0,3088424565","1,356138425","1,102757744"
"0,2155293942","1,33917213","1,118956946"
"0,1210602544","1,307894384","1,120769597"
"0,02713145335","1,262625955","1,108179481"
"-0,06405550016","1,204252367","1,081651705"
"-0,1513434139","1,134686598","1,042788492"
"-0,2335750957","1,055841627","0,9931920677"
"-0,3096296686","0,9696070046","0,9344460292"
"-0,3786812537","0,8781546636","0,8684198094"
"-0,4404059838","0,7836635867","0,7970405851"
"-0,4948043121","0,6879593983","0,7219392982"
"-0,5419053652","0,5927896834","0,6446788394"
"-0,5819307988","0,4997927884","0,5667359602"
"-0,6153152644","0,4100290082","0,4890911935"
"-0,6425336428","0,3243507152","0,412543343"
"-0,6640591478","0,2434956299","0,3377932814"
"-0,6804534922","0,1680321154","0,2654016088"
"-0,6922093253","0,09809409266","0,1955670947"
"-0,6998046764","0,03375442307","0,1284369801"
"-0,7036942605","-0,02494986476","0,0641307787"
"-0,7043453803","-0,07810154257","0,002673228635"
"-0,7021144596","-0,1259291738","-0,05601799999"
"-0,6973151345","-0,168697347","-0,1120516632"
"-0,6902583089","-0,2066702388","-0,1655360598"
"-0,6812200233","-0,2401366461","-0,2165941156"
"-0,670449319","-0,269423937","-0,2653726959"
"-0,6581141102","-0,2948420762","-0,3120012002"
"-0,6443823112","-0,3167010281","-0,3566090285"
"-0,6294092166","-0,3353013725","-0,399318898"
"-0,6133351609","-0,3509539418","-0,4402561412"
"-0,5962494181","-0,3639243564","-0,4795159034"
"-0,5782290433","-0,3744652714","-0,5171850115"
"-0,5593494297","-0,3828264302","-0,5533489148"
"-0,5396751363","-0,3892466115","-0,5880860914"
"-0,5192530666","-0,3939430071","-0,6214618438"
"-0,4981095026","-0,3970952462","-0,653523672"
"-0,4762707263","-0,3988829578","-0,6843190764"
"-0,4537570422","-0,3994708678","-0,7138898681"
"-0,4305876825","-0,3990305777","-0,7422780289"
"-0,4067641058","-0,3976839907","-0,7695084445"
"-0,3822839905","-0,3955420978","-0,7956022743"
"-0,357145015","-0,3927158901","-0,8205806777"
"-0,3313428889","-0,3893076416","-0,8444625848"
"-0,3048703755","-0,3854162415","-0,8672650977"
"-0,2777142535","-0,381112393","-0,8889988011"
"-0,2498586592","-0,3764527875","-0,9096710325"
"-0,2212877291","-0,3714941166","-0,9292891291"
"-0,1919850029","-0,3662840742","-0,9478578964"
"-0,1619328763","-0,3608737502","-0,9653841779"
"-0,1311123094","-0,3553085354","-0,9818750071"
"-0,09950217039","-0,3495989286","-0,9973277144"
"-0,06708132728","-0,3437554281","-1,01173963"
"-0,03382864817","-0,3377885327","-1,025108086"
"0,0002769988683","-0,3317087409","-1,03743041"
"0,03525503589","-0,3255095672","-1,048691634"
"0,07112831892","-0,3191958955","-1,058894164"
"0,1079221073","-0,3127805509","-1,068049821"
"0,1456562708","-0,3062263735","-1,076132014"
"0,1843506789","-0,2994962031","-1,083114148"
"0,2240252014","-0,29255288","-1,088969632"
"0,264699708","-0,285359244","-1,093671873"
"0,3063940682","-0,2778781352","-1,097194277"
"0,3491281518","-0,2700723937","-1,099510252"
"0,3928982562","-0,2617963706","-1,100485424"
"0,4377625053","-0,2531347925","-1,100244052"
"0,4837265492","-0,2439747697","-1,098681443"
"0,5307928684","-0,2341908385","-1,095679077"
"0,5789639437","-0,2236575354","-1,091118434"
"0,6282422558","-0,2122493965","-1,084880993"
"0,6786302855","-0,1998409582","-1,076848235"
"0,7301305135","-0,1863067568","-1,066901638"
"0,7827253781","-0,1714714082","-1,05486179"
"0,8364290525","-0,1552055035","-1,040611448"
"0,8912114071","-0,1372736575","-1,023903309"
"0,9470083064","-0,117363074","-1,004394307"
"1,003755616","-0,09516095669","-0,981741375"
"1,061389199","-0,07035450938","-0,9556014458"
"1,119746387","-0,04247739636","-0,9254424408"
"1,178889079","-0,01133659393","-0,8910760872"
"1,238551798","0,02373587684","-0,8517316464"
"1,298437377","0,06345314968","-0,8065826735"
"1,358248652","0,1085283584","-0,7548027238"
"1,417548041","0,1597429785","-0,6954734954"
"1,47598319","0,2179615343","-0,6275924632"
"1,533365096","0,284100137","-0,5501192838"
"1,588448729","0,3595686735","-0,4613464635"
"1,639989059","0,4457770309","-0,3595665087"
"1,686741054","0,5441350962","-0,2430719259"
"1,727312368","0,6560403449","-0,110145065"
"1,75954983","0,7830552474","0,04119698246"
"1,780570004","0,9263095569","0,2125483333"
"1,787167244","1,086725213","0,4053107262"
"1,77540502","1,265164881","0,6209496501"
"1,740193681","1,458889507","0,8572186945"
"1,676515644","1,664908548","1,1116039"
"1,578772014","1,878047182","1,379404519"
"1,442328041","2,087774114","1,650333933"
"1,263810093","2,28144311","1,911803874"
"1,042652215","2,442723822","2,147325618"
"0,7831606532","2,554324592","2,339132993"
"0,4933876721","2,60019572","2,470539523"
"0,186294081","2,570399705","2,530853942"
"-0,1226760427","2,461205906","2,515510189"
"-0,4189104435","2,280107952","2,431328822"
"-0,6897170969","2,039756552","2,290318313"
"-0,9271334883","1,758048","2,109821209"
"-1,127555033","1,453302191","1,9076353"
"-1,291072866","1,142074945","1,699814987"
"-1,420523868","0,8367496171","1,498208542"
"-1,519968402","0,5470111066","1,312016234"
"-1,59379589","0,2775399364","1,145382811"
"-1,646167092","0,0312485759","1,000653816"
"-1,68098204","-0,1908246238","0,8783438669"
"-1,701081432","-0,3894928131","0,7770189429"
"-1,7089484","-0,5658404637","0,6949211964"
"-1,706708991","-0,7214979355","0,6297694984"
"-1,695666108","-0,8580955371","0,5791058127"
"-1,676997947","-0,9772118484","0,5404949796"
"-1,651717718","-1,080350392","0,5115404405"
"-1,620609874","-1,168892094","0,4898893914"
"-1,584277416","-1,243776127","0,4736831864"
"-1,543323344","-1,305941666","0,4610631794"
"-1,498332823","-1,356283274","0,4504682485"
"-1,449865134","-1,395462516","0,4399308232"
"-1,398475988","-1,424079016","0,4284596566"
"-1,344718139","-1,442732952","0,4152793001"
"-1,289144339","-1,452024502","0,3996143051"
"-1,232292563","-1,45255969","0,3807220261"
"-1,174665428","-1,444964681","0,3581812407"
"-1,116916485","-1,429865678","0,3315795402"
"-1,059407814","-1,408025551","0,3011144551"
"-1,002501497","-1,380207169","0,266983516"
"-0,9465596135","-1,347173402","0,2293842537"
"-0,8918813523","-1,309643276","0,1885341677"
"-0,83878559","-1,268490352","0,1448570299"
"-0,787414997","-1,224478931","0,09883062826"
"-0,7377907336","-1,178259372","0,05092233692"
"-0,6899339601","-1,130482039","0,001599529962"
"-0,6438658369","-1,081797292","-0,04867041848"
"-0,599557415","-1,032735758","-0,09947830423"
"-0,5569331393","-0,9839349495","-0,1503013011"
"-0,5158526396","-0,9357178687","-0,2008271456"
"-0,4761695598","-0,8883777804","-0,2507630459"
"-0,4377375442","-0,8422079494","-0,2998162099"
"-0,4004151368","-0,7974761859","-0,3477141888"
"-0,3640369744","-0,7543926618","-0,3942175312"
"-0,3284246942","-0,7131134176","-0,4391202667"
"-0,2934346017","-0,6736610542","-0,4823260672"
"-0,2589230021","-0,6360581727","-0,523738604"
"-0,224746201","-0,6003273743","-0,563261549"
"-0,1907684791","-0,5664817019","-0,6008064608"
"-0,1568568549","-0,5344946594","-0,636314255"
"-0,1228813096","-0,5043126656","-0,6697473438"
"-0,08875137311","-0,475843674","-0,7011011067"
"-0,0543765757","-0,4489956382","-0,7303709233"
"-0,01966644745","-0,4236765117","-0,7575521731"
"0,01546322085","-0,3997912652","-0,7826389134"
"0,05109018499","-0,3772335362","-0,805638319"
"0,08728756707","-0,3558874604","-0,8265667928"
"0,1241019268","-0,3356257966","-0,8454320544"
"0,161579824","-0,3163213036","-0,8622418234"
"0,1997678184","-0,2978467401","-0,8770038195"
"0,2386777938","-0,2800356486","-0,8896527437"
"0,2783496617","-0,2627639671","-0,9002022405"
"0,318903837","-0,2459992348","-0,9088417873"
"0,3603358829","-0,2295634926","-0,9154916022"
"0,4026413628","-0,2132787814","-0,9200719031"
"0,4458158399","-0,1969671421","-0,9225029081"
"0,4898548777","-0,1804506155","-0,9227048353"
"0,5347540394","-0,1635512426","-0,9205979025"
"0,5805088883","-0,1460910641","-0,916102328"
"0,6271149877","-0,1278921211","-0,9091383297"
"0,6745679009","-0,1087764544","-0,8996261256"
"0,7227840432","-0,08846089817","-0,8873318897"
"0,7718345546","-0,06684547909","-0,8722639661"
"0,8216290693","-0,04361765317","-0,8541400696"
"0,8720383353","-0,0184147893","-0,832608048"
"0,9229331003","0,009125743603","-0,8073157493"
"0,9741841123","0,03936657665","-0,7779110217"
"1,025662119","0,07267034095","-0,7440417131"
"1,076916534","0,1095996769","-0,7050724929"
"1,128294949","0,1503632484","-0,6608851675"
"1,179275798","0,1956538651","-0,6106816759"
"1,229269429","0,246201352","-0,5536114053"
"1,277686184","0,3027355342","-0,4888237429"
"1,32393641","0,3659862366","-0,4154680762"
"1,367426423","0,4366817529","-0,3326946953"
"1,407283158","0,5156179912","-0,2395279928"
"1,442339393","0,6036995709","-0,1348480385"
"1,471086402","0,7016459436","-0,01768540447"
"1,491926153","0,8101234765","0,1128847392"
"1,502823539","0,9294805524","0,2575041324"
"1,50142374","1,059656625","0,4164199638"
"1,4850265","1,19989698","0,5891870387"
"1,450707563","1,348439798","0,7743332399"
"1,39536037","1,502465237","0,9692919534"
"1,315769913","1,657832569","1,17017125"
"1,210017708","1,807465929","1,369907852"
"1,076723999","1,944275118","1,561367617"
"0,9149499872","2,058465651","1,734632456"
"0,728254281","2,140901541","1,880133465"
"0,5209520486","2,183151502","1,988965073"
